AIR MINERAL,BERAS,BISKUIT,COKLAT,GULA,KEJU,KOPI,KRIMER,MIE INSTAN,MINYAK,PASTA GIGI,ROTI,SABUN,SAUS,SELai,SEREAL,SHAMPOO,SNACK,SUSU,TEH,TELUR
True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True
True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False
False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False
False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True
False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True
True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False
False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True
False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
